97219,CHOMP N' SWIG,5203 Geary Blvd,San Francisco,CA,94118,,,,14155511042,97219_20181106,2018 Nov 06 12:00:00 AM,88,Routine - Unscheduled,97219_20181106_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
99707,TENDER,655 LARKIN St,San Francisco,CA,94109,,,,14155518147,99707_20190411,2019 Apr 11 12:00:00 AM,,Reinspection/Followup,,,
98376,BIG CITY MONTESSORI SCHOOL,240 INDUSTRIAL ST,San Francisco,CA,94124-1917,,,,14155388622,98376_20190904,2019 Sep 04 12:00:00 AM,92,Routine - Unscheduled,98376_20190904_103129,Insufficient hot water or running water,Moderate Risk
94013,GO GO 7,1201 Plymouth Ave,San Francisco,CA,94112,,,,,94013_20180517,2018 May 17 12:00:00 AM,,New Ownership,,,
100253,"BISTRO LOVESSY, LLC",832 CLEMENT ST,San Francisco,CA,94118,,,,14155827593,100253_20190626,2019 Jun 26 12:00:00 AM,,Non-inspection site visit,,,
69750,Mango's Taqueria & Cantina,"Pier 39  P-214-A2,3,4",San Francisco,CA,94133,,,,,69750_20190329,2019 Mar 29 12:00:00 AM,,Reinspection/Followup,,,
94952,Lush Gelato,520 Columbus Ave,San Francisco,CA,94133,,,,,94952_20180806,2018 Aug 06 12:00:00 AM,,New Ownership,94952_20180806_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
96825,WORD A CAFE,5114 03rd St,San Francisco,CA,94124,,,,14155427503,96825_20181114,2018 Nov 14 12:00:00 AM,96,Routine - Unscheduled,96825_20181114_103120,Moderate risk food holding temperature,Moderate Risk
1351,EXIT THEATRE,156 EDDY St,San Francisco,CA,94102,37.784288,-122.410224,POINT (-122.410224 37.784288),,1351_20180221,2018 Feb 21 12:00:00 AM,100,Routine - Unscheduled,,,
99843,ONO HAWAIIAN BBQ,1501 SLOAT BLVD STE A,San Francisco,CA,94132,,,,14159593388,99843_20190816,2019 Aug 16 12:00:00 AM,,Complaint,99843_20190816_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
87015,Morty's Delicatessen,280 Golden Gate Ave,San Francisco,CA,94102,,,,,87015_20170707,2017 Jul 07 12:00:00 AM,,Reinspection/Followup,,,
35786,Subway #33355,750 FONT Blvd,San Francisco,CA,94132,37.723054,-122.483612,POINT (-122.483612 37.723054),,35786_20170119,2017 Jan 19 12:00:00 AM,,Non-inspection site visit,,,
76,OMNI S.F. Hotel - 3rd Floor Pantry,"500 California St, 3rd Floor",San Francisco,CA,94104,37.792888,-122.403135,POINT (-122.403135 37.792888),,76_20171101,2017 Nov 01 12:00:00 AM,100,Routine - Unscheduled,,,
10235,Nijiya Market,1737 Post St 333,San Francisco,CA,94115,37.785457,-122.430317,POINT (-122.430317 37.785457),,10235_20190301,2019 Mar 01 12:00:00 AM,,Complaint,,,
59727,Luigi's Pizzeria,Pier 39  Space 211-212,San Francisco,CA,94133,37.80824,-122.410189,POINT (-122.410189 37.80824),,59727_20171031,2017 Oct 31 12:00:00 AM,,Reinspection/Followup,,,
95023,Sakesan,1400 Ocean Ave,San Francisco,CA,94112,,,,,95023_20180426,2018 Apr 26 12:00:00 AM,,New Ownership - Followup,,,
88082,Chongqing Xiaomian,915 Kearny St,San Francisco,CA,94133,,,,14155980888,88082_20190729,2019 Jul 29 12:00:00 AM,,Complaint Reinspection/Followup,,,
68451,Buckhorn Grill,101 04th St #1060,San Francisco,CA,94103,37.784548,-122.40419,POINT (-122.40419 37.784548),,68451_20180522,2018 May 22 12:00:00 AM,,Complaint,,,
77958,Richmond Republic,642 Clement St,San Francisco,CA,94118,,,,14155706069,77958_20190411,2019 Apr 11 12:00:00 AM,,Reinspection/Followup,,,
100145,Conchinita,2 Marina Blvd  Fort Mason,San Francisco,CA,94123,,,,,100145_20190409,2019 Apr 09 12:00:00 AM,,New Ownership,,,
2357,CHINA EXPRESS,2798 MISSION St,San Francisco,CA,94110,37.752408,-122.418535,POINT (-122.418535 37.752408),14155640881,2357_20180726,2018 Jul 26 12:00:00 AM,,Reinspection/Followup,,,
63429,Yakiniq,1640 Post St 2nd Floor,San Francisco,CA,94115,37.785738,-122.428824,POINT (-122.428824 37.785738),,63429_20180822,2018 Aug 22 12:00:00 AM,87,Routine - Unscheduled,,,
18952,Hilton Financial District- Restaurant Seven Fifty,750 Kearny St 1st Floor,San Francisco,CA,94108,37.795057,-122.404876,POINT (-122.404876 37.795057),,18952_20181127,2018 Nov 27 12:00:00 AM,100,Routine - Unscheduled,,,
90285,Coast Poke Counter,30 Battery St,San Francisco,CA,94111,,,,,90285_20170612,2017 Jun 12 12:00:00 AM,100,Routine - Unscheduled,,,
874,Pancho's Salsa Bar & Grill,1639 Polk St,San Francisco,CA,94109,37.792093,-122.421024,POINT (-122.421024 37.792093),,874_20170911,2017 Sep 11 12:00:00 AM,,Reinspection/Followup,,,
2085,KENTUCKY FRIED CHICKEN #249,691 EDDY St,San Francisco,CA,94109,37.783053,-122.418988,POINT (-122.418988 37.783053),14155672641,2085_20190131,2019 Jan 31 12:00:00 AM,,Complaint,,,
2619,KEZAR BAR & RESTAURANT,900 COLE St,San Francisco,CA,94117,37.765538,-122.449887,POINT (-122.449887 37.765538),14155687678,2619_20180208,2018 Feb 08 12:00:00 AM,,Reinspection/Followup,,,
91303,Barranco Catering,103 Horne Ave.,San Francisco,CA,94188,,,,,91303_20171031,2017 Oct 31 12:00:00 AM,,New Ownership,,,
83325,Five Star Truffles,4251 A 18th St,San Francisco,CA,94114,,,,14155555128,83325_20170707,2017 Jul 07 12:00:00 AM,,Reinspection/Followup,,,
64492,Whole Foods Market,690 Stanyan St.,San Francisco,CA,94117,37.769417,-122.453547,POINT (-122.453547 37.769417),,64492_20180723,2018 Jul 23 12:00:00 AM,,Complaint,,,
6619,J C Market,830 Jackson St,San Francisco,CA,94133,37.795788,-122.408834,POINT (-122.408834 37.795788),,6619_20170109,2017 Jan 09 12:00:00 AM,,Reinspection/Followup,,,
99136,ALLSTARS DONUTS,399 5TH ST,San Francisco,CA,94107,,,,14155880889,99136_20190930,2019 Sep 30 12:00:00 AM,73,Routine - Unscheduled,99136_20190930_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
90894,Bella 3848,3848 Geary Blvd.,San Francisco,CA,94118,,,,,90894_20170308,2017 Mar 08 12:00:00 AM,,New Ownership,,,
5885,Spring Valley Elementary School,1451 Jackson St,San Francisco,CA,94109,37.794434,-122.418857,POINT (-122.418857 37.794434),,5885_20180214,2018 Feb 14 12:00:00 AM,100,Routine - Unscheduled,,,
1641,MARTHA & BROS. COFFEE CO,1551 Church St,San Francisco,CA,94131,37.745974,-122.426856,POINT (-122.426856 37.745974),14155641166,1641_20190722,2019 Jul 22 12:00:00 AM,100,Routine - Unscheduled,,,
91874,Alma Cocina,2801 Folsom St.,San Francisco,CA,94110,,,,,91874_20171010,2017 Oct 10 12:00:00 AM,,New Ownership,,,
7527,DON CHUYS MEXI-MERCADO,544 EXCELSIOR Ave,San Francisco,CA,94112,37.724122,-122.429309,POINT (-122.429309 37.724122),14155588092,7527_20161004,2016 Oct 04 12:00:00 AM,,Complaint,,,
90580,Biondivino,1415 Green St,San Francisco,CA,94109,,,,14155672320,90580_20170313,2017 Mar 13 12:00:00 AM,,Non-inspection site visit,,,
95592,Z Zoul Cafe,295 Eddy St,San Francisco,CA,94102,,,,14155657650,95592_20180625,2018 Jun 25 12:00:00 AM,80,Routine - Unscheduled,95592_20180625_103129,Insufficient hot water or running water,Moderate Risk
89143,Sno-Crave Tea House,1181 Ocean Ave,San Francisco,CA,94112,,,,14158892323,89143_20180918,2018 Sep 18 12:00:00 AM,,Non-inspection site visit,,,
4762,Chowder Hut,2890 Taylor St,San Francisco,CA,94133,37.808616,-122.415779,POINT (-122.415779 37.808616),,4762_20161027,2016 Oct 27 12:00:00 AM,,Reinspection/Followup,,,
68257,AFC SUSHI at Mollie Stone's #10,635 Portola Dr,San Francisco,CA,94127,37.744876,-122.452425,POINT (-122.452425 37.744876),14155661600,68257_20180718,2018 Jul 18 12:00:00 AM,100,Routine - Unscheduled,,,
3595,SAFEWAY #785,850 La Playa St,San Francisco,CA,94121,37.772323,-122.509946,POINT (-122.509946 37.772323),,3595_20190416,2019 Apr 16 12:00:00 AM,,Complaint,,,
81167,Kan Ramen,229 Columbus Ave,San Francisco,CA,94133,,,,14155316027,81167_20180518,2018 May 18 12:00:00 AM,,Reinspection/Followup,,,
100461,MATCHA CAFE MAIKO,3251 20TH AVE 250K,San Francisco,CA,94132,,,,,100461_20190716,2019 Jul 16 12:00:00 AM,,New Ownership,,,
3133,Brandy Ho's Hunan Food,217 Columbus Ave,San Francisco,CA,94133,37.797407,-122.405996,POINT (-122.405996 37.797407),,3133_20170523,2017 May 23 12:00:00 AM,,Reinspection/Followup,,,
69691,1601 Bar & Kitchen,1601 HOWARD St,San Francisco,CA,94103,,,,,69691_20170808,2017 Aug 08 12:00:00 AM,,Reinspection/Followup,,,
79052,Street Taco,1607 Haight St,San Francisco,CA,94117,,,,,79052_20190503,2019 May 03 12:00:00 AM,,Reinspection/Followup,,,
68242,Bacon Bacon LLC,205 A Frederick St,San Francisco,CA,94117,,,,,68242_20181227,2018 Dec 27 12:00:00 AM,,Non-inspection site visit,,,
100460,QUICKY BURGERS,4092 18TH ST,San Francisco,CA,94114,,,,14155297866,100460_20190624,2019 Jun 24 12:00:00 AM,,New Ownership - Followup,100460_20190624_103102,Unclean hands or improper use of gloves,High Risk
91287,Poke Life,1700 Owens St.,San Francisco,CA,94158,,,,,91287_20190306,2019 Mar 06 12:00:00 AM,,Complaint,,,
98358,FILLMORE HERITAGE CENTER,1330 FILLMORE ST,San Francisco,CA,94115,,,,14155821022,98358_20181204,2018 Dec 04 12:00:00 AM,,New Ownership,,,
96198,El Rancho Grande Taqueria,855 Divisadero St,San Francisco,CA,94117,,,,,96198_20181217,2018 Dec 17 12:00:00 AM,71,Routine - Unscheduled,96198_20181217_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
89475,Lovejoy's Tea Room,1351 Church St,San Francisco,CA,94114,,,,14155646845,89475_20161110,2016 Nov 10 12:00:00 AM,,New Ownership,,,
39481,Mateo's Bay Area Hot Dogs,833 Bryant St,San Francisco,CA,,,,,14155889291,39481_20181024,2018 Oct 24 12:00:00 AM,,Reinspection/Followup,,,
95245,95245 Doggie Diner/Taqueria,24 Willie Mays Pl View Level Section 332,San Francisco,CA,94107,,,,,95245_20190412,2019 Apr 12 12:00:00 AM,92,Routine - Unscheduled,95245_20190412_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
92540,Buckhorn Grill,619 Market St.,San Francisco,CA,94105,,,,,92540_20190305,2019 Mar 05 12:00:00 AM,,Reinspection/Followup,,,
1036,ALAMO SQUARE,803 FILLMORE St,San Francisco,CA,94117,37.776944,-122.431444,POINT (-122.431444 37.776944),,1036_20180615,2018 Jun 15 12:00:00 AM,,Reinspection/Followup,,,
97735,PUSHCART FARE,3224 22nd St,San Francisco,CA,94110,,,,14155609788,97735_20190927,2019 Sep 27 12:00:00 AM,,Reinspection/Followup,97735_20190927_103120,Moderate risk food holding temperature,Moderate Risk
90812,Mersea,699 Avenue of the Palms,San Francisco,CA,,,,,,90812_20171128,2017 Nov 28 12:00:00 AM,,New Ownership,,,
91954,ABC Falafel,1235 Van Ness Ave,San Francisco,CA,94109,,,,,91954_20171130,2017 Nov 30 12:00:00 AM,,Reinspection/Followup,,,
2945,New Sun Hong Kong Restaurant,606 Broadway St,San Francisco,CA,94133,37.797868,-122.407194,POINT (-122.407194 37.797868),,2945_20161019,2016 Oct 19 12:00:00 AM,,Reinspection/Followup,,,
6010,On Lok Senior Day Health Service,1441 Powell St,San Francisco,CA,94133,37.797883,-122.410374,POINT (-122.410374 37.797883),,6010_20180803,2018 Aug 03 12:00:00 AM,100,Routine - Unscheduled,,,
89464,Mi Morena,2948 Folsom St,San Francisco,CA,94110,,,,,89464_20161011,2016 Oct 11 12:00:00 AM,,New Ownership,,,
11365,LE PETITT'S KITCHEN,265 GOLDEN GATE AVE,San Francisco,CA,94109,37.78169,-122.414823,POINT (-122.414823 37.78169),,11365_20170414,2017 Apr 14 12:00:00 AM,,Complaint,,,
67235,Steins,731 Clement St,San Francisco,CA,94118,37.782784,-122.467159,POINT (-122.467159 37.782784),,67235_20190430,2019 Apr 30 12:00:00 AM,,Reinspection/Followup,,,
36014,CATCH,2362 MARKET St,San Francisco,CA,94114,37.763263,-122.43446,POINT (-122.43446 37.763263),,36014_20190716,2019 Jul 16 12:00:00 AM,,Reinspection/Followup,,,
72159,Peet's Coffee and Tea,3251 20th Ave P182,San Francisco,CA,94132,,,,14155218380,72159_20170816,2017 Aug 16 12:00:00 AM,,Reinspection/Followup,,,
86271,Pacific Eatery,977 A North Point St,San Francisco,CA,94109,,,,,86271_20190205,2019 Feb 05 12:00:00 AM,,Reinspection/Followup,,,
88459,Philz Coffee,1110 Ocean Ave,San Francisco,CA,94112,,,,14155835933,88459_20161104,2016 Nov 04 12:00:00 AM,,New Construction,,,
94703,The Cheese Steak Shop,1716 Divisadero St,San Francisco,CA,94115,,,,,94703_20190411,2019 Apr 11 12:00:00 AM,,Reinspection/Followup,,,
93484,Cardona's Food Truck,1888 Mission St,San Francisco,CA,94544,,,,,93484_20180305,2018 Mar 05 12:00:00 AM,,Structural Inspection,,,
101223,Bakesale Betty/Hot Dog Bill East 500,1 Warriors Way Level 600 East,San Francisco,CA,94158,,,,,101223_20190812,2019 Aug 12 12:00:00 AM,,New Ownership - Followup,,,
90030,United Nations Cafe,1 United Nations Plaza,San Francisco,CA,94102,,,,14155559302,90030_20190225,2019 Feb 25 12:00:00 AM,,Complaint,,,
3861,CINCO DE MAYO TAQUERIA & GROCERY,2426 SAN BRUNO Ave,San Francisco,CA,94134,37.731788,-122.405381,POINT (-122.405381 37.731788),,3861_20190912,2019 Sep 12 12:00:00 AM,,Reinspection/Followup,,,
90222,Punch Line San Francisco,444 Battery St,San Francisco,CA,94111,,,,,90222_20190417,2019 Apr 17 12:00:00 AM,,Reinspection/Followup,,,
588,BURRITO EXPRESS,1601 TARAVAL St,San Francisco,CA,94116,37.742673,-122.48334,POINT (-122.48334 37.742673),,588_20170110,2017 Jan 10 12:00:00 AM,,Reinspection/Followup,,,
92339,Bar Struzzo,225 Powell St,San Francisco,CA,94102,,,,14155397700,92339_20170929,2017 Sep 29 12:00:00 AM,,New Construction,,,
96063,TARARA,191 Pine St,San Francisco,CA,94111,,,,,96063_20180531,2018 May 31 12:00:00 AM,,New Ownership,,,
81509,The Flying Falafel,1051 Market St,San Francisco,CA,,,,,14158500984,81509_20170324,2017 Mar 24 12:00:00 AM,,Reinspection/Followup,,,
86849,Lobsta Truck,Off The Grid,San Francisco,CA,,,,,,86849_20170126,2017 Jan 26 12:00:00 AM,,Structural Inspection,,,
2615,Thai Chef 2,4133 18th St,San Francisco,CA,94114,37.760813,-122.435789,POINT (-122.435789 37.760813),,2615_20170908,2017 Sep 08 12:00:00 AM,,Reinspection/Followup,,,
5844,CLARENDON ELEMENTARY SCHOOL,500 CLARENDON Ave,San Francisco,CA,94131,37.751552,-122.456517,POINT (-122.456517 37.751552),14155752796,5844_20190522,2019 May 22 12:00:00 AM,100,Routine - Unscheduled,,,
38423,Dynamo,2760 24th St,San Francisco,CA,94110,37.752928,-122.407612,POINT (-122.407612 37.752928),,38423_20161109,2016 Nov 09 12:00:00 AM,98,Routine - Unscheduled,,,
35855,Lava Restaurant & Lounge,527 BRYANT St,San Francisco,CA,94107,37.780728,-122.396522,POINT (-122.396522 37.780728),,35855_20171227,2017 Dec 27 12:00:00 AM,,Reinspection/Followup,,,
96578,GOOOD FORTUNE LLC.,700 GRANT AVE,San Francisco,CA,94108,,,,14155307071,96578_20180817,2018 Aug 17 12:00:00 AM,78,Routine - Unscheduled,96578_20180817_103139,Improper food storage,Low Risk
101087,Tacolicious & Republic East Club 200,1 Warriors Way Level 300 East,San Francisco,CA,94158,,,,,101087_20190807,2019 Aug 07 12:00:00 AM,,New Construction,,,
81291,Philz Coffee Truck,250 Pine St,San Francisco,CA,94104,,,,,81291_20170101,2017 Jan 01 12:00:00 AM,100,Routine - Unscheduled,,,
99738,GOLDEN STATE PIZZA AND GRILL,2414 San Bruno Ave,San Francisco,CA,94134,,,,14155811770,99738_20190212,2019 Feb 12 12:00:00 AM,,New Ownership,99738_20190212_103131,Moderate risk vermin infestation,Moderate Risk
95400,San Marcos Restaurante,98 Leland Ave,San Francisco,CA,94134,,,,,95400_20191001,2019 Oct 01 12:00:00 AM,78,Routine - Unscheduled,95400_20191001_103113,Sewage or wastewater contamination,High Risk
87594,Shaska Deli Coffee,3406 26th St,San Francisco,CA,94110,,,,14155231846,87594_20161122,2016 Nov 22 12:00:00 AM,,Reinspection/Followup,,,
95569,Quickly Tea Plus Tea Bar,4482 Mission St,San Francisco,CA,94112,,,,,95569_20190604,2019 Jun 04 12:00:00 AM,,Reinspection/Followup,,,
87167,Poke Bowl,1250 Ocean Ave,San Francisco,CA,94112,,,,14155666408,87167_20180105,2018 Jan 05 12:00:00 AM,,Reinspection/Followup,,,
26025,Eureka Restaurant & Lounge,4063 18th St,San Francisco,CA,94114,37.760881,-122.434171,POINT (-122.434171 37.760881),,26025_20181017,2018 Oct 17 12:00:00 AM,,Reinspection/Followup,,,
60354,Taqueria Castillo B,10 Mason St,San Francisco,CA,94102,37.783527,-122.409061,POINT (-122.409061 37.783527),,60354_20171103,2017 Nov 03 12:00:00 AM,,Reinspection/Followup,,,
81674,Jersey,145 02nd St,San Francisco,CA,94105,,,,14155295408,81674_20170302,2017 Mar 02 12:00:00 AM,100,Routine - Unscheduled,,,
78314,Seoulful,200 Larkin,San Francisco,CA,94102,,,,,78314_20190327,2019 Mar 27 12:00:00 AM,,Structural Inspection,,,
88718,Rambler,545 Post St,San Francisco,CA,94102,,,,,88718_20190226,2019 Feb 26 12:00:00 AM,,Reinspection/Followup,,,
101457,V & J CAFE,670 BROADWAY ST,San Francisco,CA,94133,,,,14155402883,101457_20190829,2019 Aug 29 12:00:00 AM,75,Routine - Unscheduled,101457_20190829_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
90520,Nucha,428 11th St,San Francisco,CA,94103,,,,,90520_20170927,2017 Sep 27 12:00:00 AM,,New Construction,,,
89133,The Epicurian Trader,1909 A Union St,San Francisco,CA,94123,,,,,89133_20170210,2017 Feb 10 12:00:00 AM,,New Construction,,,
78184,Smokin' Warehouse BBQ,3336 Sacramento Ave,San Francisco,CA,94118,,,,,78184_20190802,2019 Aug 02 12:00:00 AM,,Reinspection/Followup,,,
85338,Illy Caffe San Francisco_Union,2055 Union St Suite B,San Francisco,CA,94123,,,,,85338_20171113,2017 Nov 13 12:00:00 AM,,Non-inspection site visit,,,
726,BEN WAH RESTAURANT,2786 CALIFORNIA St,San Francisco,CA,94115,37.788138,-122.440174,POINT (-122.440174 37.788138),,726_20170103,2017 Jan 03 12:00:00 AM,,Reinspection/Followup,,,
94061,Seokyo,1740 Church St,San Francisco,CA,94131,,,,,94061_20180202,2018 Feb 02 12:00:00 AM,,New Ownership,,,
90029,Sharetea,865 Market St Suite 9003,San Francisco,CA,94103,,,,,90029_20170215,2017 Feb 15 12:00:00 AM,,New Ownership,,,
63597,Zero Zero,826 FOLSOM St,San Francisco,CA,94107,37.781494,-122.401909,POINT (-122.401909 37.781494),,63597_20190924,2019 Sep 24 12:00:00 AM,,Reinspection/Followup,,,
60475,Arabi Mediterranean Cuisine,101 SPEAR St,San Francisco,CA,94105,37.792577,-122.393992,POINT (-122.393992 37.792577),,60475_20190311,2019 Mar 11 12:00:00 AM,,Reinspection/Followup,,,
100579,BAMBOO ASIA,311 CALIFORNIA ST,San Francisco,CA,94104,,,,,100579_20190731,2019 Jul 31 12:00:00 AM,,Reinspection/Followup,,,
75113,Louie's,55 Stevenson St,San Francisco,CA,94105,,,,,75113_20181218,2018 Dec 18 12:00:00 AM,,Reinspection/Followup,,,
90878,Jiffy Dog,2175 Market St (N),San Francisco,CA,94114,,,,14155604012,90878_20170328,2017 Mar 28 12:00:00 AM,,New Construction,,,
1702,EL TOREADOR FONDA MEXICANA RESTAURANT,050 WEST PORTAL Ave,San Francisco,CA,94127,37.74033,-122.466412,POINT (-122.466412 37.74033),,1702_20190104,2019 Jan 04 12:00:00 AM,,Reinspection/Followup,,,
80841,Henry's Hunan Restaurant,674 Sacramento St,San Francisco,CA,94111,,,,14155782234,80841_20190307,2019 Mar 07 12:00:00 AM,,Reinspection/Followup,,,
102211,Plaza Cart #1  Beverage,1 Warriors Way Plaza Level North East,San Francisco,CA,94158,,,,14158768522,102211_20190821,2019 Aug 21 12:00:00 AM,,New Ownership,,,
74217,Pressed Juicery,2162 A Union St,San Francisco,CA,94123,,,,,74217_20190604,2019 Jun 04 12:00:00 AM,,New Construction,,,
92659,Spreadz,221 Main St.,San Francisco,CA,94105,,,,,92659_20170908,2017 Sep 08 12:00:00 AM,,New Ownership,,,
2758,OSTERIA,3277 SACRAMENTO St,San Francisco,CA,94115,37.788183,-122.446757,POINT (-122.446757 37.788183),14155775030,2758_20161013,2016 Oct 13 12:00:00 AM,,Reinspection/Followup,,,
98113,HING WAH FENG,4401 Balboa St,San Francisco,CA,94121,,,,,98113_20190624,2019 Jun 24 12:00:00 AM,,Complaint,,,
79145,Chart House,Pier 39  Space 206-8,San Francisco,CA,94133,,,,14155432260,79145_20180615,2018 Jun 15 12:00:00 AM,,Reinspection/Followup,,,
96607,LE TRIO,2575 JUDAH St,San Francisco,CA,94122,,,,14150923541,96607_20181221,2018 Dec 21 12:00:00 AM,,New Ownership - Followup,,,
95539,Golden Coffee,901 Sutter St,San Francisco,CA,94109,,,,,95539_20180906,2018 Sep 06 12:00:00 AM,,Reinspection/Followup,,,
97777,SLACK TECHNOLOGIES INC,500 Howard St 08th Fl,San Francisco,CA,94105,,,,14155579153,97777_20190118,2019 Jan 18 12:00:00 AM,,New Construction,,,
5966,St. Ignatius,2001 37th Ave,San Francisco,CA,94116,37.749624,-122.495556,POINT (-122.495556 37.749624),,5966_20171026,2017 Oct 26 12:00:00 AM,100,Routine - Unscheduled,,,
77098,Un Cafecito!,335 Jones St,San Francisco,CA,94102,,,,,77098_20170905,2017 Sep 05 12:00:00 AM,,Reinspection/Followup,,,
78988,Schilling & Co.,667 Commercial St,San Francisco,CA,94111,,,,,78988_20170725,2017 Jul 25 12:00:00 AM,100,Routine - Unscheduled,,,
3280,HARRY'S BAR,2020 FILLMORE St,San Francisco,CA,94115,37.788307,-122.433667,POINT (-122.433667 37.788307),14155921000,3280_20190524,2019 May 24 12:00:00 AM,,Reinspection/Followup,,,
89497,RM 212,690 Sacramento St,San Francisco,CA,94111,,,,14155502780,89497_20161216,2016 Dec 16 12:00:00 AM,,New Construction,,,
84634,Gyros on Wheels,428 11th St,San Francisco,CA,94103,,,,14150789417,84634_20161103,2016 Nov 03 12:00:00 AM,,Reinspection/Followup,,,
5992,RUSSIAN AMERICAN COMMUNITY SVC,300 ANZA St,San Francisco,CA,94121,37.780768,-122.449974,POINT (-122.449974 37.780768),14155385336,5992_20181205,2018 Dec 05 12:00:00 AM,100,Routine - Unscheduled,,,
96137,Yoshi,OFF THE GRID,San Francisco,CA,,,,,,96137_20190822,2019 Aug 22 12:00:00 AM,83,Routine - Unscheduled,96137_20190822_103120,Moderate risk food holding temperature,Moderate Risk
89590,Korean Bobcha,428 11 St,San Francisco,CA,94103,,,,14159241558,89590_20170127,2017 Jan 27 12:00:00 AM,,Structural Inspection,,,
79821,Perilla Vietnamese Cuisine,836 Irving St,San Francisco,CA,94122,,,,14155569980,79821_20170620,2017 Jun 20 12:00:00 AM,,Reinspection/Followup,,,
83822,Pescatore,2455 Mason St,San Francisco,CA,94133,,,,,83822_20190502,2019 May 02 12:00:00 AM,,Reinspection/Followup,,,
3031,Victor's Pizza,1411 Polk St,San Francisco,CA,94109,37.789944,-122.420595,POINT (-122.420595 37.789944),,3031_20180904,2018 Sep 04 12:00:00 AM,,Reinspection/Followup,,,
6863,Cheese Plus,2001 Polk St,San Francisco,CA,94109,37.795273,-122.421665,POINT (-122.421665 37.795273),,6863_20170918,2017 Sep 18 12:00:00 AM,,Reinspection/Followup,,,
97189,SENIORES PIZZA,320 11th St,San Francisco,CA,94103,,,,,97189_20181003,2018 Oct 03 12:00:00 AM,,Reinspection/Followup,,,
33914,Subway 30303,3911 Alemany Bl.,San Francisco,CA,94132,37.711185,-122.46779,POINT (-122.46779 37.711185),,33914_20170406,2017 Apr 06 12:00:00 AM,,Reinspection/Followup,,,
99719,UPFORDAYZ,1198 Valencia St #105,San Francisco,CA,94110,,,,14155267288,99719_20190514,2019 May 14 12:00:00 AM,90,Routine - Unscheduled,99719_20190514_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
97295,HAPPY DONUTS,3801 24th St,San Francisco,CA,94114,,,,,97295_20190918,2019 Sep 18 12:00:00 AM,90,Routine - Unscheduled,97295_20190918_103118,Employee eating or smoking,Moderate Risk
99763,SUZU SF,1581 WEBSTER St STE 105,San Francisco,CA,94115,,,,14150758357,99763_20190327,2019 Mar 27 12:00:00 AM,,New Ownership,99763_20190327_103143,Inadequate warewashing facilities or equipment,Low Risk
98081,HAPPY COW CREAMERY & TEA,2291 03RD St,San Francisco,CA,94107,,,,14155828836,98081_20190827,2019 Aug 27 12:00:00 AM,85,Routine - Unscheduled,98081_20190827_103102,Unclean hands or improper use of gloves,High Risk
91019,Panzon,53 Stevenson St.,San Francisco,CA,94105,,,,,91019_20170504,2017 May 04 12:00:00 AM,100,Routine - Unscheduled,,,
34434,Fang's,660 Howard St,San Francisco,CA,94105,37.785654,-122.399729,POINT (-122.399729 37.785654),,34434_20180122,2018 Jan 22 12:00:00 AM,,Reinspection/Followup,,,
81940,Rocko's Ice Cream Taco,Off The Grid,San Francisco,CA,,,,,14158914849,81940_20170127,2017 Jan 27 12:00:00 AM,,Structural Inspection,,,
5915,ST. ANTHONY'S ELEMENTARY,299 Precita Ave,San Francisco,CA,94110,37.747249,-122.413607,POINT (-122.413607 37.747249),,5915_20180228,2018 Feb 28 12:00:00 AM,,Routine - Unscheduled,,,
3217,MARNEE THAI RESTAURANT,1243 09th Ave,San Francisco,CA,94122,37.758941,-122.48591,POINT (-122.48591 37.758941),,3217_20181203,2018 Dec 03 12:00:00 AM,,Reinspection/Followup,,,
100752,WORLD O F NOODLE,3230 22ND ST 3234,San Francisco,CA,94110,,,,,100752_20190717,2019 Jul 17 12:00:00 AM,,New Ownership - Followup,,,
90826,Tpumps Inc,1916 Irving St,San Francisco,CA,94122,,,,,90826_20170306,2017 Mar 06 12:00:00 AM,,New Ownership,,,
93072,Subway #68745,170 O'Farrell St #428,San Francisco,CA,94102,,,,,93072_20171003,2017 Oct 03 12:00:00 AM,,New Ownership,,,
78784,Munch India,400 California,San Francisco,CA,,,,,,78784_20170127,2017 Jan 27 12:00:00 AM,,Structural Inspection,,,
7711,RICHMOND NEW MAY WAH SUPERMARKET,719 CLEMENT St,San Francisco,CA,94118,37.782784,-122.467028,POINT (-122.467028 37.782784),,7711_20180326,2018 Mar 26 12:00:00 AM,,Complaint,,,
87647,Garibaldis on Presidio,347 Presidio Ave,San Francisco,CA,94115,,,,14155568841,87647_20190205,2019 Feb 05 12:00:00 AM,,Reinspection/Followup,,,
645,TAN-TAN,1825 POST St #223,San Francisco,CA,94115,37.785274,-122.431918,POINT (-122.431918 37.785274),14155346260,645_20190308,2019 Mar 08 12:00:00 AM,,Reinspection/Followup,,,
88264,MAC Daddy,1453 18th St.,San Francisco,CA,94107,,,,14155876670,88264_20180720,2018 Jul 20 12:00:00 AM,,Reinspection/Followup,,,
